time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,precipitation_sum,pm10_mean,pm2_5_mean,carbon_monoxide_mean,nitrogen_dioxide_mean,sulphur_dioxide_mean,ozone_mean,AQI,AQI_max,month,day_of_week,day_of_year,month_sin,month_cos,doy_sin,doy_cos,AQI_lag1,pm2_5_lag1,temperature_2m_lag1,AQI_lag2,pm2_5_lag2,temperature_2m_lag2,AQI_lag3,pm2_5_lag3,temperature_2m_lag3,AQI_lag5,pm2_5_lag5,temperature_2m_lag5,AQI_lag7,pm2_5_lag7,temperature_2m_lag7,AQI_lag14,pm2_5_lag14,temperature_2m_lag14,AQI_rolling_3d_mean,AQI_rolling_3d_max,AQI_rolling_3d_min,AQI_rolling_3d_std,AQI_rolling_7d_mean,AQI_rolling_7d_max,AQI_rolling_7d_min,AQI_rolling_7d_std,AQI_rolling_14d_mean,AQI_rolling_14d_max,AQI_rolling_14d_min,AQI_rolling_14d_std,AQI_rolling_30d_mean,AQI_rolling_30d_max,AQI_rolling_30d_min,AQI_rolling_30d_std,temp_future_h1,humidity_future_h1,wind_future_h1,temp_future_h2,humidity_future_h2,wind_future_h2,temp_future_h3,humidity_future_h3,wind_future_h3,target_day1,target_day2,target_day3
2023-09-17,31.141666666666666,36.8,24.8,61.75,1003.1374999999999,7.829166666666667,0.1,57.19166666666666,37.987500000000004,501.0416666666667,7.908333333333334,8.966666666666667,109.875,129.91666666666666,160,9,6,260,-1.0,-1.8369701987210297e-16,-0.97139528468375,-0.23746831555846842,142.95833333333334,49.40416666666667,32.050000000000004,141.79166666666666,51.24166666666667,33.354166666666664,140.54166666666666,53.1,34.00416666666667,128.45833333333334,45.12083333333334,33.1,141.95833333333334,48.3125,32.541666666666664,101.125,35.354166666666664,33.15,141.76388888888889,142.95833333333334,140.54166666666666,1.2085727732117868,136.7797619047619,142.95833333333334,128.45833333333334,6.413496433922609,126.41666666666666,142.95833333333334,101.125,13.80696242982003,126.07777777777778,153.91666666666666,90.91666666666667,16.543230887177458,29.462500000000002,67.83333333333333,8.383333333333333,29.787499999999998,66.54166666666667,7.9624999999999995,30.474999999999998,63.166666666666664,4.566666666666666,90.875,70.70833333333333,88.79166666666667
2023-09-18,29.462500000000002,34.8,24.5,67.83333333333333,1003.9916666666667,8.383333333333333,0.0,31.141666666666666,21.558333333333334,378.2083333333333,7.866666666666667,7.095833333333334,88.5,90.875,106,9,0,261,-1.0,-1.8369701987210297e-16,-0.9753363880767837,-0.2207236509605022,129.91666666666666,37.987500000000004,31.141666666666666,142.95833333333334,49.40416666666667,32.050000000000004,141.79166666666666,51.24166666666667,33.354166666666664,129.54166666666666,47.512499999999996,33.65833333333333,132.20833333333334,45.4,32.2875,107.125,37.46666666666667,33.670833333333334,138.2222222222222,142.95833333333334,129.91666666666666,7.216437319938004,135.05952380952382,142.95833333333334,128.45833333333334,6.40790604805005,128.47321428571428,142.95833333333334,107.125,11.73944342046694,125.85833333333333,153.91666666666666,90.91666666666667,16.443577336826188,29.787499999999998,66.54166666666667,7.9624999999999995,30.474999999999998,63.166666666666664,4.566666666666666,31.945833333333336,59.25,4.683333333333334,70.70833333333333,88.79166666666667,89.625
2023-09-19,29.787499999999998,35.8,25.8,66.54166666666667,1006.3041666666667,7.9624999999999995,0.2,29.254166666666666,20.349999999999998,383.3333333333333,9.354166666666666,6.2625,81.54166666666667,70.70833333333333,82,9,1,262,-1.0,-1.8369701987210297e-16,-0.9789888737409319,-0.20391367068311472,90.875,21.558333333333334,29.462500000000002,129.91666666666666,37.987500000000004,31.141666666666666,142.95833333333334,49.40416666666667,32.050000000000004,140.54166666666666,53.1,34.00416666666667,128.45833333333334,45.12083333333334,33.1,114.375,36.82083333333333,32.75,121.25,142.95833333333334,90.875,27.101692495324276,129.1547619047619,142.95833333333334,90.875,18.011324792118906,127.3125,142.95833333333334,90.875,14.4929870861561,124.10138888888888,153.91666666666666,90.875,17.27904671502305,30.474999999999998,63.166666666666664,4.566666666666666,31.945833333333336,59.25,4.683333333333334,30.129166666666666,68.625,8.929166666666665,88.79166666666667,89.625,94.70833333333333
2023-09-20,30.474999999999998,36.1,25.3,63.166666666666664,1006.125,4.566666666666666,0.0,46.34166666666667,32.0875,518.5,11.691666666666668,7.9624999999999995,90.625,88.79166666666667,115,9,2,263,-1.0,-1.8369701987210297e-16,-0.9823516608469237,-0.18704334906991657,70.70833333333333,20.349999999999998,29.787499999999998,90.875,21.558333333333334,29.462500000000002,129.91666666666666,37.987500000000004,31.141666666666666,141.79166666666666,51.24166666666667,33.354166666666664,129.54166666666666,47.512499999999996,33.65833333333333,117.70833333333333,44.05833333333334,33.17916666666667,97.16666666666664,129.91666666666666,70.70833333333333,30.101420001573363,120.9047619047619,142.95833333333334,70.70833333333333,28.535093670201903,124.19345238095238,142.95833333333334,70.70833333333333,20.812461385342246,121.40138888888889,153.91666666666666,70.70833333333333,19.053801508666794,31.945833333333336,59.25,4.683333333333334,30.129166666666666,68.625,8.929166666666665,28.09166666666667,77.04166666666667,8.5375,89.625,94.70833333333333,89.20833333333333
2023-09-21,31.945833333333336,36.9,26.8,59.25,1004.6041666666666,4.683333333333334,0.0,46.44166666666666,31.400000000000002,464.7083333333333,9.633333333333335,4.529166666666667,91.04166666666667,89.625,102,9,3,264,-1.0,-1.8369701987210297e-16,-0.9854237542919524,-0.17011767832049052,88.79166666666667,32.0875,30.474999999999998,70.70833333333333,20.349999999999998,29.787499999999998,90.875,21.558333333333334,29.462500000000002,142.95833333333334,49.40416666666667,32.050000000000004,140.54166666666666,53.1,34.00416666666667,131.29166666666666,46.38333333333333,34.020833333333336,83.45833333333333,90.875,70.70833333333333,11.090849581725347,115.08333333333333,142.95833333333334,70.70833333333333,30.56397926814675,122.12797619047619,142.95833333333334,70.70833333333333,22.841534557271196,119.23055555555555,142.95833333333334,70.70833333333333,18.93104399878095,30.129166666666666,68.625,8.929166666666665,28.09166666666667,77.04166666666667,8.5375,27.704166666666666,76.75,4.95,94.70833333333333,89.20833333333333,90.16666666666667
2023-09-22,30.129166666666666,34.8,24.8,68.625,1004.6208333333334,8.929166666666665,12.9,49.42083333333333,30.891666666666666,426.625,7.141666666666667,5.0249999999999995,98.29166666666667,94.70833333333333,105,9,4,265,-1.0,-1.8369701987210297e-16,-0.9882042449941422,-0.15314166701312007,89.625,31.400000000000002,31.945833333333336,88.79166666666667,32.0875,30.474999999999998,70.70833333333333,20.349999999999998,29.787499999999998,129.91666666666666,37.987500000000004,31.141666666666666,141.79166666666666,51.24166666666667,33.354166666666664,111.70833333333333,38.02916666666667,33.854166666666664,83.04166666666666,89.625,70.70833333333333,10.689104005689973,107.80952380952382,142.95833333333334,70.70833333333333,29.536934046776054,119.15178571428571,142.95833333333334,70.70833333333333,24.2281248102767,117.60138888888888,142.95833333333334,70.70833333333333,19.314725746624138,28.09166666666667,77.04166666666667,8.5375,27.704166666666666,76.75,4.95,25.712500000000002,77.375,9.316666666666666,89.20833333333333,90.16666666666667,98.04166666666667
2023-09-23,28.09166666666667,32.6,23.8,77.04166666666667,1005.9,8.5375,15.7,48.46666666666667,28.179166666666664,363.375,7.558333333333334,5.808333333333334,87.91666666666667,89.20833333333333,92,9,5,266,-1.0,-1.8369701987210297e-16,-0.9906923101615609,-0.13612033862266704,94.70833333333333,30.891666666666666,30.129166666666666,89.625,31.400000000000002,31.945833333333336,88.79166666666667,32.0875,30.474999999999998,90.875,21.558333333333334,29.462500000000002,142.95833333333334,49.40416666666667,32.050000000000004,129.04166666666666,49.63333333333333,33.0625,91.04166666666664,94.70833333333333,88.79166666666667,3.2026464750977173,101.08333333333333,142.95833333333334,70.70833333333333,25.60841830263953,117.9375,142.95833333333334,70.70833333333333,25.04221195916394,117.27916666666667,142.95833333333334,70.70833333333333,19.621188498016952,27.704166666666666,76.75,4.95,25.712500000000002,77.375,9.316666666666666,27.491666666666664,64.70833333333333,5.066666666666666,90.16666666666667,98.04166666666667,96.83333333333333
2023-09-24,27.704166666666666,32.3,23.2,76.75,1005.5416666666666,4.95,3.4000000000000004,50.6,29.59166666666667,413.2916666666667,8.670833333333333,6.645833333333333,95.45833333333333,90.16666666666667,106,9,6,267,-1.0,-1.8369701987210297e-16,-0.9928872135356962,-0.11905873003404988,89.20833333333333,28.179166666666664,28.09166666666667,94.70833333333333,30.891666666666666,30.129166666666666,89.625,31.400000000000002,31.945833333333336,70.70833333333333,20.349999999999998,29.787499999999998,129.91666666666666,37.987500000000004,31.141666666666666,141.95833333333334,48.3125,32.541666666666664,91.18055555555554,94.70833333333333,89.20833333333333,3.06224016282626,93.40476190476191,129.91666666666666,70.70833333333333,17.83967167808899,115.0922619047619,142.95833333333334,70.70833333333333,25.9306591924868,116.72222222222223,142.95833333333334,70.70833333333333,20.183895738689642,25.712500000000002,77.375,9.316666666666666,27.491666666666664,64.70833333333333,5.066666666666666,28.133333333333336,60.916666666666664,4.7875000000000005,98.04166666666667,96.83333333333333,96.83333333333333
2023-09-25,25.712500000000002,30.5,21.4,77.375,1007.0041666666666,9.316666666666666,22.900000000000002,59.22083333333333,35.25416666666667,483.7916666666667,10.637500000000001,8.620833333333334,99.54166666666667,98.04166666666667,130,9,0,268,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,90.16666666666667,29.59166666666667,27.704166666666666,89.20833333333333,28.179166666666664,28.09166666666667,94.70833333333333,30.891666666666666,30.129166666666666,88.79166666666667,32.0875,30.474999999999998,90.875,21.558333333333334,29.462500000000002,132.20833333333334,45.4,32.2875,91.3611111111111,94.70833333333333,89.20833333333333,2.938115577740177,87.72619047619048,94.70833333333333,70.70833333333333,7.758502547043892,111.39285714285714,142.95833333333334,70.70833333333333,25.49372364043642,115.68333333333334,142.95833333333334,70.70833333333333,20.732995733105373,27.491666666666664,64.70833333333333,5.066666666666666,28.133333333333336,60.916666666666664,4.7875000000000005,28.366666666666664,58.416666666666664,7.5874999999999995,96.83333333333333,96.83333333333333,134.83333333333334
2023-09-26,27.491666666666664,33.0,22.4,64.70833333333333,1008.0124999999999,5.066666666666666,0.0,56.7875,32.49583333333333,513.75,12.2125,4.808333333333334,91.29166666666667,96.83333333333333,106,9,1,269,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,98.04166666666667,35.25416666666667,25.712500000000002,90.16666666666667,29.59166666666667,27.704166666666666,89.20833333333333,28.179166666666664,28.09166666666667,89.625,31.400000000000002,31.945833333333336,70.70833333333333,20.349999999999998,29.787499999999998,128.45833333333334,45.12083333333334,33.1,92.47222222222221,98.04166666666667,89.20833333333333,4.84702323692289,88.75,98.04166666666667,70.70833333333333,8.663360747680096,108.95238095238095,142.95833333333334,70.70833333333333,24.97795426017113,115.02222222222221,142.95833333333334,70.70833333333333,20.975494086460436,28.133333333333336,60.916666666666664,4.7875000000000005,28.366666666666664,58.416666666666664,7.5874999999999995,26.266666666666666,59.0,12.420833333333334,96.83333333333333,134.83333333333334,149.375
2023-09-27,28.133333333333336,34.2,22.3,60.916666666666664,1007.3541666666666,4.7875000000000005,0.0,77.375,38.108333333333334,457.8333333333333,10.466666666666667,3.5708333333333333,84.70833333333333,96.83333333333333,104,9,2,270,-1.0,-1.8369701987210297e-16,-0.9977068927101168,-0.06768276175455162,96.83333333333333,32.49583333333333,27.491666666666664,98.04166666666667,35.25416666666667,25.712500000000002,90.16666666666667,29.59166666666667,27.704166666666666,94.70833333333333,30.891666666666666,30.129166666666666,88.79166666666667,32.0875,30.474999999999998,129.54166666666666,47.512499999999996,33.65833333333333,95.01388888888887,98.04166666666667,90.16666666666667,4.241071776665123,92.48214285714286,98.04166666666667,88.79166666666667,3.9297842644449497,106.69345238095238,142.95833333333334,70.70833333333333,24.50373143976075,114.2,142.95833333333334,70.70833333333333,21.195121271387254,28.366666666666664,58.416666666666664,7.5874999999999995,26.266666666666666,59.0,12.420833333333334,26.09166666666667,51.958333333333336,6.575,134.83333333333334,149.375,105.0
2023-09-28,28.366666666666664,35.4,23.1,58.416666666666664,1005.9,7.5874999999999995,0.0,114.575,57.81666666666666,662.3333333333334,14.841666666666667,7.408333333333334,89.125,134.83333333333334,151,9,3,271,-1.0,-1.8369701987210297e-16,-0.9987235240803972,-0.050510617185222886,96.83333333333333,38.108333333333334,28.133333333333336,96.83333333333333,32.49583333333333,27.491666666666664,98.04166666666667,35.25416666666667,25.712500000000002,89.20833333333333,28.179166666666664,28.09166666666667,89.625,31.400000000000002,31.945833333333336,140.54166666666666,53.1,34.00416666666667,97.23611111111109,98.04166666666667,96.83333333333333,0.6976315752781292,93.63095238095238,98.04166666666667,89.20833333333333,3.8456496413507204,104.35714285714285,142.95833333333334,70.70833333333333,23.703929192383104,112.94166666666666,142.95833333333334,70.70833333333333,21.063435024210968,26.266666666666666,59.0,12.420833333333334,26.09166666666667,51.958333333333336,6.575,25.879166666666666,49.708333333333336,5.416666666666667,149.375,105.0,98.25
2023-09-29,26.266666666666666,32.7,22.1,59.0,1006.5625,12.420833333333334,5.8,83.32083333333334,47.479166666666664,573.3333333333334,11.775,7.795833333333333,92.70833333333333,149.375,153,9,4,272,-1.0,-1.8369701987210297e-16,-0.9994446170919858,-0.033323525711631344,134.83333333333334,57.81666666666666,28.366666666666664,96.83333333333333,38.108333333333334,28.133333333333336,96.83333333333333,32.49583333333333,27.491666666666664,90.16666666666667,29.59166666666667,27.704166666666666,94.70833333333333,30.891666666666666,30.129166666666666,141.79166666666666,51.24166666666667,33.354166666666664,109.5,134.83333333333334,96.83333333333333,21.93931022920596,100.08928571428571,134.83333333333334,89.20833333333333,15.69687963970165,103.94940476190477,142.95833333333334,70.70833333333333,23.07436520788048,113.01666666666667,142.95833333333334,70.70833333333333,21.139652074874448,26.09166666666667,51.958333333333336,6.575,25.879166666666666,49.708333333333336,5.416666666666667,26.016666666666666,48.375,5.908333333333334,105.0,98.25,116.875
2023-09-30,26.09166666666667,33.4,20.2,51.958333333333336,1007.8791666666666,6.575,0.0,61.0625,35.5,437.0416666666667,11.745833333333335,5.745833333333334,84.875,105.0,130,9,5,273,-1.0,-1.8369701987210297e-16,-0.9998699583618592,-0.016126573270657762,149.375,47.479166666666664,26.266666666666666,134.83333333333334,57.81666666666666,28.366666666666664,96.83333333333333,38.108333333333334,28.133333333333336,98.04166666666667,35.25416666666667,25.712500000000002,89.20833333333333,28.179166666666664,28.09166666666667,142.95833333333334,49.40416666666667,32.050000000000004,127.01388888888887,149.375,96.83333333333333,27.129586572459907,107.89880952380953,149.375,89.20833333333333,23.984573277233952,104.49107142857143,149.375,70.70833333333333,24.097370690411218,113.24305555555556,149.375,70.70833333333333,21.500493075889814,25.879166666666666,49.708333333333336,5.416666666666667,26.016666666666666,48.375,5.908333333333334,26.775000000000002,47.041666666666664,5.1,98.25,116.875,156.625
2023-10-01,25.879166666666666,34.1,19.2,49.708333333333336,1006.1833333333334,5.416666666666667,0.0,53.479166666666664,33.025,600.625,17.55,3.8333333333333335,75.58333333333333,98.25,102,10,6,274,-0.8660254037844386,0.5000000000000001,-0.9999994220246925,0.001075151282798226,105.0,35.5,26.09166666666667,149.375,47.479166666666664,26.266666666666666,134.83333333333334,57.81666666666666,28.366666666666664,96.83333333333333,32.49583333333333,27.491666666666664,90.16666666666667,29.59166666666667,27.704166666666666,129.91666666666666,37.987500000000004,31.141666666666666,129.7361111111111,149.375,105.0,22.622365305976302,110.1547619047619,149.375,90.16666666666667,22.63847197493214,101.77976190476191,149.375,70.70833333333333,21.42337785556638,112.78888888888888,149.375,70.70833333333333,21.52677522075365,26.016666666666666,48.375,5.908333333333334,26.775000000000002,47.041666666666664,5.1,26.983333333333334,46.291666666666664,5.745833333333334,116.875,156.625,157.16666666666666
2023-10-02,26.016666666666666,33.6,19.6,48.375,1006.7375000000001,5.908333333333334,0.0,90.7,53.925000000000004,946.4583333333334,25.566666666666666,6.879166666666666,84.41666666666667,116.875,143,10,0,275,-0.8660254037844386,0.5000000000000001,-0.999832969770105,0.018276557681691223,98.25,33.025,25.879166666666666,105.0,35.5,26.09166666666667,149.375,47.479166666666664,26.266666666666666,96.83333333333333,38.108333333333334,28.133333333333336,98.04166666666667,35.25416666666667,25.712500000000002,90.875,21.558333333333334,29.462500000000002,117.54166666666667,149.375,98.25,27.774294920543685,111.30952380952382,149.375,96.83333333333333,21.6327974748367,99.51785714285714,149.375,70.70833333333333,19.83710852271893,112.79722222222222,149.375,70.70833333333333,21.520900396946097,26.775000000000002,47.041666666666664,5.1,26.983333333333334,46.291666666666664,5.745833333333334,27.695833333333336,45.416666666666664,6.845833333333334,156.625,157.16666666666666,154.95833333333334
